DATE_TIME,PEAK_POWER_KW,PEAK_CURRENT_A,AMBIENT_TEMPERATURE,MODULE_TEMPERATURE,IRRADIATION,ENERGY_KWH_HOUR,AVG_POWER_KW,IS_GENERATING
27-05-2020 07:00,404164.7316,562276.1845,25.21817953,29.62046321,0.239146315,6736.078859,6736.078859,0
27-05-2020 08:00,803604.175,1117978.522,27.09769169,40.10971948,0.482688303,13393.40292,13393.40292,0
27-05-2020 09:00,1078582.843,1500530.349,28.57104274,48.4164273,0.646734374,17976.38072,17976.38072,1
27-05-2020 10:00,966886.919,1345138.369,29.37974193,47.70698592,0.562041092,16114.78198,16114.78198,0
27-05-2020 11:00,1384721.382,1926431.958,31.06158708,57.2128993,0.834413027,23078.6897,23078.6897,1
27-05-2020 12:00,1077161.83,1498553.428,32.17216477,55.75896355,0.672059707,17952.69717,17952.69717,1
27-05-2020 13:00,665301.3786,925570.9157,32.40738366,45.25449112,0.369616011,11088.35631,11088.35631,0
27-05-2020 14:00,750378.3696,1043930.491,32.66331398,45.91292121,0.404750708,12506.30616,12506.30616,0
27-05-2020 15:00,793114.4125,1103385.107,32.36566819,45.26342253,0.438527263,13218.57354,13218.57354,0
27-05-2020 16:00,576740.8875,802365.0763,31.80212532,41.40397735,0.322830978,9612.348125,9612.348125,0
27-05-2020 17:00,156525.5958,217759.2648,30.15744957,31.97255512,0.083940886,2608.759931,2608.759931,0
27-05-2020 18:00,7089.395238,9862.80542,28.45098169,26.89146891,0.005727647,118.1565873,118.1565873,0
27-05-2020 19:00,0,0,25.1868912,24.08723805,2.24E-05,0,0,0
27-05-2020 20:00,0,0,22.94381871,21.28285542,0,0,0,0
27-05-2020 21:00,0,0,23.11739731,20.85469767,0,0,0,0
27-05-2020 22:00,0,0,22.94041266,20.9859619,0,0,0,0
27-05-2020 23:00,0,0,23.38877718,22.25282019,0,0,0,0
28-05-2020 00:00,0,0,23.1545972,21.68272487,0,0,0,0
28-05-2020 01:00,0,0,22.62977753,20.44743584,0,0,0,0
28-05-2020 02:00,0,0,22.47390561,20.59113968,0,0,0,0
28-05-2020 03:00,0,0,22.56099775,20.83651165,0,0,0,0
28-05-2020 04:00,0,0,22.50020004,20.19288094,0,0,0,0
28-05-2020 05:00,2239.9625,3116.248078,21.84813826,19.64943118,0.001405776,37.33270833,37.33270833,0
28-05-2020 06:00,113185.375,157464.1126,22.11192575,20.71704515,0.065695231,1886.422917,1886.422917,0
28-05-2020 07:00,444517.5839,618415.2934,24.08193292,30.59131518,0.282135899,7408.626399,7408.626399,0
28-05-2020 08:00,862321.125,1199665.864,26.45818851,41.00814233,0.504916665,14372.01875,14372.01875,0
28-05-2020 09:00,1198260.389,1667026.406,28.24850066,47.81207994,0.70457032,19971.00649,19971.00649,1
28-05-2020 10:00,1304710.054,1815119.761,29.55980444,52.97710528,0.795339924,21745.16756,21745.16756,1
28-05-2020 11:00,1590488.302,2212696.022,31.06682837,58.14299563,0.948923298,26508.13836,26508.13836,1
28-05-2020 12:00,1559883.852,2170118.944,32.25405896,59.22725618,0.93468006,25998.0642,25998.0642,1
28-05-2020 13:00,1249346.569,1738097.779,33.08603017,54.98874744,0.751480571,20822.44282,20822.44282,1
28-05-2020 14:00,990905.3163,1378552.894,33.0478187,49.08413557,0.555355451,16515.08861,16515.08861,1
28-05-2020 15:00,951970.1024,1324386.012,33.27774626,48.66638275,0.546311222,15866.16837,15866.16837,0
28-05-2020 16:00,504016.4304,701190.4138,32.75978017,39.97615138,0.286810568,8400.273839,8400.273839,0
28-05-2020 17:00,206367.3726,287099.4172,31.96034544,34.51571216,0.118346701,3439.45621,3439.45621,0
28-05-2020 18:00,18579.40179,25847.76536,29.58419673,29.08535518,0.012124323,309.6566964,309.6566964,0
28-05-2020 19:00,0,0,27.59694744,26.24152792,0,0,0,0
28-05-2020 20:00,0,0,26.70526303,25.16661189,0,0,0,0
28-05-2020 21:00,0,0,22.82886792,21.73870456,0,0,0,0
28-05-2020 22:00,2228.28375,3100.000537,21.05713482,20.09897116,0.001406018,37.1380625,37.1380625,0
28-05-2020 23:00,10061.03875,13996.97212,21.0595262,20.13874889,0.006348383,167.6839792,167.6839792,0
29-05-2020 00:00,18163.88875,25269.70135,21.02680706,20.14287787,0.011461175,302.7314792,302.7314792,0
29-05-2020 01:00,26266.73875,36542.43057,20.99408792,20.14700685,0.016573967,437.7789792,437.7789792,0
29-05-2020 02:00,34369.58875,47815.1598,20.96136877,20.15113583,0.021686759,572.8264792,572.8264792,0
29-05-2020 03:00,42472.43875,59087.88902,20.92864963,20.15526481,0.026799551,707.8739791,707.8739791,0
29-05-2020 04:00,50575.28875,70360.61825,20.89593049,20.15939379,0.031912343,842.9214791,842.9214791,0
29-05-2020 05:00,58678.13875,81633.34747,20.86321135,20.16352277,0.037025135,977.9689791,977.9689791,0
29-05-2020 06:00,134794.6825,187527.0993,21.03673393,21.27212942,0.072240416,2246.578042,2246.578042,0
29-05-2020 07:00,308047.4482,428557.2943,22.07642196,27.0108542,0.163504134,5134.124137,5134.124137,0
29-05-2020 08:00,641869.9804,892973.0264,23.59650627,35.04808783,0.350612983,10697.83301,10697.83301,0
29-05-2020 09:00,1025553.122,1426755.111,25.66362962,46.32020673,0.584510773,17092.55203,17092.55203,1
29-05-2020 10:00,1465512.36,2038828.809,27.92016737,56.54717557,0.874718292,24425.206,24425.206,1
29-05-2020 11:00,1437219.654,1999467.841,29.3232662,57.28731559,0.877587017,23953.66089,23953.66089,1
29-05-2020 12:00,1504511.362,2093084.434,30.28744777,60.2475835,0.87635139,25075.18937,25075.18937,1
29-05-2020 13:00,1328829.546,1848674.931,31.32638588,59.39796275,0.787254514,22147.15911,22147.15911,1
29-05-2020 14:00,1079077.87,1501219.033,31.81937703,52.39747962,0.625456705,17984.63116,17984.63116,1
29-05-2020 15:00,938334.85,1305416.574,32.37395376,49.68281935,0.525842947,15638.91417,15638.91417,0
29-05-2020 16:00,623279.1893,867109.4162,31.40764054,42.99648896,0.345233416,10387.98649,10387.98649,0
29-05-2020 17:00,206295.8071,286999.8549,29.12322906,32.52701107,0.11307718,3438.263452,3438.263452,0
29-05-2020 18:00,11706.4875,16286.12942,27.42677029,26.4362044,0.007808761,195.108125,195.108125,0
29-05-2020 19:00,0,0,25.96355745,23.79433523,0,0,0,0
29-05-2020 20:00,0,0,25.57969987,24.1841082,0,0,0,0
29-05-2020 21:00,0,0,25.49330513,24.19986561,0,0,0,0
29-05-2020 22:00,0,0,23.13273237,22.04570241,0,0,0,0
29-05-2020 23:00,0,0,21.52691255,20.77411335,0,0,0,0
30-05-2020 00:00,0,0,21.41585286,20.5966126,0,0,0,0
30-05-2020 01:00,0,0,21.28785884,20.40184795,0,0,0,0
30-05-2020 02:00,0,0,21.33989791,20.58223522,0,0,0,0
30-05-2020 03:00,0,0,21.3888725,20.52884807,0,0,0,0
30-05-2020 04:00,0,0,21.37214759,20.43020116,0,0,0,0
30-05-2020 05:00,1105.2125,1537.577673,21.24112326,20.04587468,0.001177648,18.42020833,18.42020833,0
30-05-2020 06:00,97839.4625,136114.7952,21.39377932,21.04409088,0.053922791,1630.657708,1630.657708,0
30-05-2020 07:00,287669.2018,400206.9665,22.41484947,25.78288133,0.153977291,4794.486696,4794.486696,0
30-05-2020 08:00,478362.4179,665500.4114,23.60743986,32.91862163,0.264019829,7972.706964,7972.706964,0
30-05-2020 09:00,664122.9625,923931.4968,24.70861297,35.1064058,0.348898011,11068.71604,11068.71604,0
30-05-2020 10:00,663792.5268,923471.7928,24.90568981,31.88828422,0.331121923,11063.20878,11063.20878,0
30-05-2020 11:00,1183995.65,1647181.222,25.99088811,44.71428256,0.666425812,19733.26083,19733.26083,1
30-05-2020 12:00,1425126.773,1982644.159,28.19615023,60.47497832,0.902303933,23752.11289,23752.11289,1
30-05-2020 13:00,1417878.9,1972560.879,29.2095027,54.63986151,0.850627926,23631.315,23631.315,1
30-05-2020 14:00,1372909.271,1909998.885,30.16213039,53.03462434,0.791741237,22881.82119,22881.82119,1
30-05-2020 15:00,1059455.536,1473920.334,30.81494756,47.60253787,0.593342501,17657.59226,17657.59226,1
30-05-2020 16:00,623120.4286,866888.5474,30.8513697,40.2573948,0.354554394,10385.34048,10385.34048,0
30-05-2020 17:00,243844.7661,339238.1719,29.91536974,32.66544456,0.144550145,4064.079435,4064.079435,0
30-05-2020 18:00,21424.81071,29806.31381,28.13411647,25.99108063,0.012100101,357.0801786,357.0801786,0
30-05-2020 19:00,0,0,26.43746366,23.71413375,0,0,0,0
30-05-2020 20:00,0,0,25.06515068,23.22092552,0,0,0,0
30-05-2020 21:00,0,0,23.59990783,21.44555645,0,0,0,0
30-05-2020 22:00,0,0,23.28132191,21.23062443,0,0,0,0
30-05-2020 23:00,0,0,23.23997551,21.28615631,0,0,0,0
31-05-2020 00:00,0,0,23.50363087,21.95785048,0,0,0,0
31-05-2020 01:00,0,0,23.60900305,22.11073245,0,0,0,0
31-05-2020 02:00,0,0,23.19175789,21.34956911,0,0,0,0
31-05-2020 03:00,0,0,22.77140596,20.9890329,0,0,0,0
31-05-2020 04:00,0,0,22.30750637,20.71585288,0,0,0,0
31-05-2020 05:00,1484.7,2065.522758,22.02472464,20.61882389,0.001406588,24.745,24.745,0
31-05-2020 06:00,93702.25179,130359.085,22.34641155,22.01650825,0.050804989,1561.704196,1561.704196,0
31-05-2020 07:00,241763.7518,336343.0534,23.0096449,24.89856204,0.125922937,4029.395863,4029.395863,0
31-05-2020 08:00,633101.6964,880774.5418,24.32129194,33.03726353,0.348121056,10551.69494,10551.69494,0
31-05-2020 09:00,864473.3786,1202660.091,26.08444533,42.18900738,0.477380388,14407.88964,14407.88964,0
31-05-2020 10:00,1273899.996,1772256.641,27.59514044,47.87173371,0.742030451,21231.66661,21231.66661,1
31-05-2020 11:00,1239051.6,1723775.361,28.68529249,48.84427175,0.624568248,20650.86,20650.86,1
31-05-2020 12:00,1206493.889,1678480.896,29.69418152,52.64566699,0.707762733,20108.23149,20108.23149,1
31-05-2020 13:00,874933.6375,1217212.461,30.31634555,50.32261306,0.537910128,14582.22729,14582.22729,0
31-05-2020 14:00,636992.5911,886187.5757,29.93792802,43.67783431,0.364484809,10616.54318,10616.54318,0
31-05-2020 15:00,354094.5571,492618.2841,27.55819395,32.09274035,0.180605857,5901.575952,5901.575952,0
31-05-2020 16:00,268100.1571,372982.4046,27.84818873,31.8891541,0.137630295,4468.335952,4468.335952,0
31-05-2020 17:00,180438.5643,251027.1173,27.95641077,30.05272038,0.095867695,3007.309405,3007.309405,0
31-05-2020 18:00,20556.85357,28598.80709,26.85535821,25.95507834,0.011868353,342.6142262,342.6142262,0
31-05-2020 19:00,0,0,25.55761537,23.44162598,0,0,0,0
31-05-2020 20:00,0,0,24.76372048,22.22169143,0,0,0,0
31-05-2020 21:00,0,0,24.16763733,22.01500877,0,0,0,0
31-05-2020 22:00,0,0,23.74979565,21.67626985,0,0,0,0
31-05-2020 23:00,0,0,23.48854053,21.20210617,0,0,0,0
01-06-2020 00:00,0,0,22.92448605,20.27438479,0,0,0,0
01-06-2020 01:00,0,0,22.33022156,20.13225998,0,0,0,0
01-06-2020 02:00,0,0,21.94164481,19.97847818,0,0,0,0
01-06-2020 03:00,0,0,21.58112372,19.6261561,0,0,0,0
01-06-2020 04:00,0,0,21.41980246,19.68146702,0,0,0,0
01-06-2020 05:00,1154.8625,1606.651025,21.27152119,19.56424122,0.001005666,19.24770833,19.24770833,0
01-06-2020 06:00,128277.7875,178460.7594,21.91859603,21.54897811,0.072629886,2137.963125,2137.963125,0
01-06-2020 07:00,525531.5161,731122.3187,23.80611676,28.62251083,0.314640192,8758.858601,8758.858601,0
01-06-2020 08:00,801778.6893,1115438.897,25.72435799,39.61521257,0.469415662,13362.97815,13362.97815,0
01-06-2020 09:00,866400.0982,1205340.554,27.08661424,43.91463758,0.487604392,14440.00164,14440.00164,0
01-06-2020 10:00,1329471.391,1849567.869,28.89437518,53.39129511,0.841073402,22157.85652,22157.85652,1
01-06-2020 11:00,1167989.221,1624912.991,29.65222207,53.31877219,0.666014079,19466.48702,19466.48702,1
01-06-2020 12:00,788706.2804,1097252.49,29.50638402,45.87771176,0.47187294,13145.10467,13145.10467,0
01-06-2020 13:00,987722.3161,1374124.687,28.69224163,42.49202523,0.554143132,16462.0386,16462.0386,1
01-06-2020 14:00,459602.9607,639402.152,26.81783401,32.12009693,0.234109047,7660.049345,7660.049345,0
01-06-2020 15:00,243392.7839,338609.3719,26.66362663,29.74376458,0.120650743,4056.546399,4056.546399,0
01-06-2020 16:00,220159.9143,306287.6766,26.64257948,29.07550561,0.111601967,3669.331905,3669.331905,0
01-06-2020 17:00,106547.3232,148229.2186,25.76692658,26.57029058,0.056393752,1775.78872,1775.78872,0
01-06-2020 18:00,18637.35536,25928.39068,25.19603628,24.15615506,0.01115623,310.6225893,310.6225893,0
01-06-2020 19:00,0,0,24.40900895,22.46166553,0,0,0,0
01-06-2020 20:00,0,0,23.82149351,21.46571672,0,0,0,0
01-06-2020 21:00,0,0,23.41280491,20.97064883,0,0,0,0
01-06-2020 22:00,0,0,22.88713268,20.32603253,0,0,0,0
01-06-2020 23:00,0,0,22.27328398,20.12051515,0,0,0,0
02-06-2020 00:00,0,0,22.4783435,20.18195109,0,0,0,0
02-06-2020 01:00,0,0,21.86312501,19.993248,0,0,0,0
02-06-2020 02:00,0,0,21.55618149,19.63631173,0,0,0,0
02-06-2020 03:00,0,0,21.3070147,19.66494818,0,0,0,0
02-06-2020 04:00,0,0,21.5322222,20.0288222,0,0,0,0
02-06-2020 05:00,1147.975,1597.069097,21.66889935,20.13609753,0.000941293,19.13291667,19.13291667,0
02-06-2020 06:00,80823.89643,112442.6467,22.06814778,21.99022119,0.044834088,1347.06494,1347.06494,0
02-06-2020 07:00,292772.9464,407307.3239,23.27272674,26.00058313,0.152422762,4879.549107,4879.549107,0
02-06-2020 08:00,942291.2964,1310920.804,25.37863399,42.55550998,0.547792549,15704.85494,15704.85494,0
02-06-2020 09:00,1170970.384,1629060.401,26.85584122,47.68607567,0.672749772,19516.17307,19516.17307,1
02-06-2020 10:00,1053462.802,1465583.21,27.38494984,44.75537179,0.579004918,17557.71336,17557.71336,1
02-06-2020 11:00,913186.2411,1270429.692,27.53907976,42.05913935,0.488767987,15219.77068,15219.77068,0
02-06-2020 12:00,1279568.754,1780143.047,27.77632754,45.16274362,0.715114734,21326.14589,21326.14589,1
02-06-2020 13:00,1437968.157,2000509.163,27.75255152,47.52152793,0.801279249,23966.13595,23966.13595,1
02-06-2020 14:00,1027047.262,1428833.767,27.15910575,41.61403354,0.559832827,17117.45437,17117.45437,1
02-06-2020 15:00,796150.575,1107609.033,26.54734775,37.48391876,0.415350925,13269.17625,13269.17625,0
02-06-2020 16:00,569379.5875,792123.9955,26.22407084,34.56183459,0.298298292,9489.659792,9489.659792,0
02-06-2020 17:00,152079.4815,211573.8063,25.18190195,26.74972637,0.083818881,2534.658026,2534.658026,0
02-06-2020 18:00,13164.20417,18314.11282,24.53527525,23.55208171,0.010704067,219.4034028,219.4034028,0
02-06-2020 19:00,0,0,24.14938156,22.0268785,0,0,0,0
02-06-2020 20:00,0,0,23.54433826,20.86639964,0,0,0,0
02-06-2020 21:00,0,0,23.07015304,20.40885444,0,0,0,0
02-06-2020 22:00,0,0,23.08489436,21.00633227,0,0,0,0
02-06-2020 23:00,0,0,23.13879811,21.1803181,0,0,0,0
03-06-2020 00:00,0,0,22.79796808,20.6570807,0,0,0,0
03-06-2020 01:00,0,0,22.84762861,21.4748541,0,0,0,0
03-06-2020 02:00,0,0,22.57012478,21.18864615,0,0,0,0
03-06-2020 03:00,0,0,22.42944635,20.67775976,0,0,0,0
03-06-2020 04:00,0,0,22.33286,20.88769611,0,0,0,0
03-06-2020 05:00,854.475,1188.750292,22.0667749,20.86722066,0.000813301,14.24125,14.24125,0
03-06-2020 06:00,81692.11071,113650.5111,22.01569752,21.77903478,0.044606954,1361.535179,1361.535179,0
03-06-2020 07:00,358878.4768,499273.6992,23.29810545,28.39695669,0.196024143,5981.307946,5981.307946,0
03-06-2020 08:00,626662.3554,871816.0953,25.10127754,34.36019436,0.335738331,10444.37259,10444.37259,0
03-06-2020 09:00,778206.7946,1082645.548,25.92097334,36.72527336,0.412898651,12970.11324,12970.11324,0
03-06-2020 10:00,1076788.514,1498034.069,26.79779817,40.91167923,0.58861368,17946.47524,17946.47524,1
03-06-2020 11:00,1375840.316,1914076.571,28.18228749,48.98679373,0.794409585,22930.67194,22930.67194,1
03-06-2020 12:00,1417893.868,1972581.702,28.54409471,50.07455257,0.78753046,23631.56446,23631.56446,1
03-06-2020 13:00,1245603.605,1732890.546,28.48201413,48.65863506,0.703621252,20760.06008,20760.06008,1
03-06-2020 14:00,1273877.004,1772224.654,28.35109632,48.16545687,0.7202247,21231.2834,21231.2834,1
03-06-2020 15:00,1042401.479,1450194.637,28.3990493,45.38289902,0.585912707,17373.35798,17373.35798,1
03-06-2020 16:00,520422.125,724014.1059,26.94018828,34.22262,0.279426789,8673.702083,8673.702083,0
03-06-2020 17:00,301092.3429,418881.3137,26.25261735,30.67941584,0.18227287,5018.205714,5018.205714,0
03-06-2020 18:00,26053.79286,36246.17908,24.95120992,23.6868428,0.016327923,434.229881,434.229881,0
03-06-2020 19:00,0,0,24.04500577,21.58223968,0,0,0,0
03-06-2020 20:00,0,0,23.65436678,21.2603434,0,0,0,0
03-06-2020 21:00,0,0,23.3544997,20.88293671,0,0,0,0
03-06-2020 22:00,0,0,23.31063641,21.34512596,0,0,0,0
03-06-2020 23:00,0,0,23.28831438,21.85709805,0,0,0,0
04-06-2020 00:00,0,0,23.20967183,21.75316119,0,0,0,0
04-06-2020 01:00,0,0,22.93358385,20.95410974,0,0,0,0
04-06-2020 02:00,0,0,22.88152563,20.98213046,0,0,0,0
04-06-2020 03:00,0,0,22.12352269,19.51987789,0,0,0,0
04-06-2020 04:00,0,0,21.8438669,19.39516173,0,0,0,0
04-06-2020 05:00,1018.8125,1417.377521,22.28886682,20.21669305,0.001058407,16.98020833,16.98020833,0
04-06-2020 06:00,103744.5839,144330.0324,22.49520401,21.26303922,0.061071734,1729.076399,1729.076399,0
04-06-2020 07:00,380665.1643,529583.458,23.72600208,27.92027675,0.227012074,6344.419405,6344.419405,0
04-06-2020 08:00,735037.9518,1022588.818,25.46105069,38.28706453,0.412939368,12250.63253,12250.63253,0
04-06-2020 09:00,922721.9768,1283695.859,26.95525242,42.57279988,0.492311137,15378.69961,15378.69961,0
04-06-2020 10:00,1284821.468,1787450.651,28.0344308,48.12024298,0.755478834,21413.69113,21413.69113,1
04-06-2020 11:00,1307173.716,1818547.221,29.02338809,51.7464706,0.757459764,21786.2286,21786.2286,1
04-06-2020 12:00,1302590.65,1812171.235,29.60102929,51.89721821,0.7824477,21709.84417,21709.84417,1
04-06-2020 13:00,1353164.873,1882530.371,29.97087,52.78603518,0.817277419,22552.74789,22552.74789,1
04-06-2020 14:00,1099549.609,1529699.428,29.17886846,45.26509792,0.598632436,18325.82682,18325.82682,1
04-06-2020 15:00,1124995.57,1565099.988,28.83303208,46.55129801,0.628419708,18749.92616,18749.92616,1
04-06-2020 16:00,728790.5857,1013897.448,28.1131298,39.47636122,0.402686116,12146.50976,12146.50976,0
04-06-2020 17:00,366619.5786,510043.1624,27.21164672,32.41892052,0.214697603,6110.32631,6110.32631,0
04-06-2020 18:00,25733.29107,35800.29525,25.57707533,24.43731856,0.016251309,428.8881845,428.8881845,0
04-06-2020 19:00,0,0,24.55492445,21.7714004,0,0,0,0
04-06-2020 20:00,0,0,23.95867808,21.2438546,0,0,0,0
04-06-2020 21:00,0,0,23.41851158,20.7614287,0,0,0,0
04-06-2020 22:00,0,0,23.01098911,20.17332757,0,0,0,0
04-06-2020 23:00,0,0,22.36243397,19.586011,0,0,0,0
05-06-2020 00:00,0,0,22.39805053,19.92864255,0,0,0,0
05-06-2020 01:00,0,0,22.12324606,19.43324527,0,0,0,0
05-06-2020 02:00,0,0,21.9705143,19.55744972,0,0,0,0
05-06-2020 03:00,0,0,21.88764202,19.62235204,0,0,0,0
05-06-2020 04:00,0,0,21.64607874,19.39184242,0,0,0,0
05-06-2020 05:00,1358.9875,1890.630841,21.5971377,19.60731861,0.001278866,22.64979167,22.64979167,0
05-06-2020 06:00,95567.32143,132953.7801,21.95408915,20.76040888,0.05257327,1592.788691,1592.788691,0
05-06-2020 07:00,274893.9321,382433.9415,22.94908317,25.70900633,0.152459591,4581.565536,4581.565536,0
05-06-2020 08:00,793086.8464,1103346.757,24.79523929,36.5927059,0.466313873,13218.11411,13218.11411,0
05-06-2020 09:00,1071492.313,1490665.964,26.88331018,45.54600181,0.597237608,17858.20521,17858.20521,1
05-06-2020 10:00,1187387.784,1651900.378,27.7310774,49.03699692,0.66511604,19789.7964,19789.7964,1
05-06-2020 11:00,1347898.466,1875203.716,28.42362148,55.85524874,0.863575376,22464.97444,22464.97444,1
05-06-2020 12:00,650075.5536,904388.6647,25.80939636,34.31406045,0.332665403,10834.59256,10834.59256,0
05-06-2020 13:00,1337035.505,1860091.106,26.77542527,47.62115041,0.758261849,22283.92509,22283.92509,1
05-06-2020 14:00,1257118.171,1748909.674,29.31798226,51.79843921,0.720464328,20951.96952,20951.96952,1
05-06-2020 15:00,908696.5875,1264183.661,29.21981667,44.22810103,0.509637716,15144.94313,15144.94313,0
05-06-2020 16:00,746650.7571,1038744.616,29.01677569,40.70241623,0.419121563,12444.17929,12444.17929,0
05-06-2020 17:00,406298.6768,565244.9408,28.20844599,34.26137359,0.233841195,6771.644613,6771.644613,0
05-06-2020 18:00,41051.4375,57110.98431,26.41700987,26.29202713,0.025618119,684.190625,684.190625,0
05-06-2020 19:00,0,0,24.79905336,22.21510783,0,0,0,0
05-06-2020 20:00,0,0,24.0576512,21.25028588,0,0,0,0
05-06-2020 21:00,0,0,23.46266622,20.53432711,0,0,0,0
05-06-2020 22:00,0,0,22.92782725,19.98251873,0,0,0,0
05-06-2020 23:00,0,0,22.53606743,19.71598178,0,0,0,0
06-06-2020 00:00,0,0,22.3417972,19.61750314,0,0,0,0
06-06-2020 01:00,0,0,22.11005919,19.52643622,0,0,0,0
06-06-2020 02:00,0,0,21.82640729,19.37688952,0,0,0,0
06-06-2020 03:00,0,0,21.52318904,19.15657893,0,0,0,0
06-06-2020 04:00,0,0,21.23755271,18.89984962,0,0,0,0
06-06-2020 05:00,2001.5875,2784.619474,20.61356614,18.26353173,0.001578579,33.35979167,33.35979167,0
06-06-2020 06:00,126420.1161,175876.3567,21.36336144,20.2633896,0.077398289,2107.001935,2107.001935,0
06-06-2020 07:00,504395.3196,701717.5267,23.52406751,29.95366288,0.324129044,8406.588661,8406.588661,0
06-06-2020 08:00,744909.1839,1036321.73,25.72606428,40.49699916,0.439752385,12415.15307,12415.15307,0
06-06-2020 09:00,913337.5786,1270640.233,26.90036263,41.74698972,0.537776054,15222.29298,15222.29298,0
06-06-2020 10:00,1180440.007,1642234.592,28.22199598,50.079637,0.694206772,19674.00012,19674.00012,1
06-06-2020 11:00,1071852.95,1491167.685,29.32122231,48.79617413,0.609023038,17864.21583,17864.21583,1
06-06-2020 12:00,1217210.627,1693390.08,29.89701042,50.75099243,0.760844116,20286.84378,20286.84378,1
06-06-2020 13:00,1059852.716,1474472.894,28.35838509,43.09484052,0.585490894,17664.21193,17664.21193,1
06-06-2020 14:00,801503.0465,1115055.421,26.97206294,40.30125832,0.452353037,13358.38411,13358.38411,0
06-06-2020 15:00,518205.8768,720930.8493,26.2202762,31.94482992,0.26306711,8636.764613,8636.764613,0
06-06-2020 16:00,194948.7821,271213.8117,25.67200234,28.31886128,0.09804182,3249.146369,3249.146369,0
06-06-2020 17:00,64626.75179,89909.09046,24.52226756,24.84621064,0.0331136,1077.11253,1077.11253,0
06-06-2020 18:00,5283.332143,7350.200566,23.8071967,23.05928662,0.004944755,88.05553572,88.05553572,0
06-06-2020 19:00,0,0,22.94288169,21.65551621,0,0,0,0
06-06-2020 20:00,0,0,22.3081912,20.32133511,0,0,0,0
06-06-2020 21:00,0,0,22.20673432,20.42998159,0,0,0,0
06-06-2020 22:00,0,0,22.14748989,20.22709802,0,0,0,0
06-06-2020 23:00,0,0,22.12346799,20.21352996,0,0,0,0
07-06-2020 00:00,0,0,22.19668189,20.54004702,0,0,0,0
07-06-2020 01:00,0,0,22.2368385,20.74534836,0,0,0,0
07-06-2020 02:00,0,0,22.03796639,20.39571253,0,0,0,0
07-06-2020 03:00,0,0,21.90158204,20.20453445,0,0,0,0
07-06-2020 04:00,0,0,21.94361667,20.38651819,0,0,0,0
07-06-2020 05:00,897.8625,1249.111219,22.11732615,20.81186027,0.000891468,14.964375,14.964375,0
07-06-2020 06:00,113294.8946,157616.4769,22.13990548,22.14096624,0.064080583,1888.248244,1888.248244,0
07-06-2020 07:00,288778.1643,401749.7612,22.58620597,26.47339994,0.152370693,4812.969405,4812.969405,0
07-06-2020 08:00,590919.7643,822090.8072,23.29039431,31.63811028,0.309554309,9848.662738,9848.662738,0
07-06-2020 09:00,953798.175,1326929.236,24.47833406,40.46956129,0.511500235,15896.63625,15896.63625,0
07-06-2020 10:00,1269595.002,1766267.509,25.83442464,45.58348123,0.71701025,21159.9167,21159.9167,1
07-06-2020 11:00,1560755.891,2171332.13,27.65962302,55.96372184,0.925764484,26012.59818,26012.59818,1
07-06-2020 12:00,1397050.029,1943583.639,29.01864028,58.3657941,1.003056997,23284.16714,23284.16714,1
07-06-2020 13:00,1045812.971,1454940.724,29.9648745,53.75617486,0.809597673,17430.21619,17430.21619,1
07-06-2020 14:00,949506.2,1320958.217,30.15964599,47.06600679,0.548444132,15825.10333,15825.10333,0
07-06-2020 15:00,952812.3554,1325557.759,30.2842181,45.2327087,0.520909267,15880.20592,15880.20592,0
07-06-2020 16:00,650006.325,904292.3535,29.74658178,39.76110005,0.364515306,10833.43875,10833.43875,0
07-06-2020 17:00,285988.6357,397868.9538,28.1270637,31.91331565,0.159865378,4766.477262,4766.477262,0
07-06-2020 18:00,22876.15,31825.42497,25.97728695,24.7189812,0.013032439,381.2691667,381.2691667,0
07-06-2020 19:00,0,0,24.71596042,22.43196565,0,0,0,0
07-06-2020 20:00,0,0,24.03514355,22.13530167,0,0,0,0
07-06-2020 21:00,0,0,23.63271544,22.03165962,0,0,0,0
07-06-2020 22:00,0,0,23.17492659,21.36313012,0,0,0,0
07-06-2020 23:00,0,0,23.27327963,22.0440783,0,0,0,0
08-06-2020 00:00,0,0,23.03737428,21.69492315,0,0,0,0
08-06-2020 01:00,0,0,22.59360744,21.0141641,0,0,0,0
08-06-2020 02:00,0,0,22.40627559,21.14515008,0,0,0,0
08-06-2020 03:00,0,0,22.13992003,20.94787039,0,0,0,0
08-06-2020 04:00,0,0,21.96091463,20.6325657,0,0,0,0
08-06-2020 05:00,1513.4625,2105.537306,21.55495035,20.22131788,0.001363724,25.224375,25.224375,0
08-06-2020 06:00,101886.7179,141745.359,21.69433977,21.61875961,0.056916551,1698.111964,1698.111964,0
08-06-2020 07:00,357499.9446,497355.8778,22.78359634,27.40284314,0.207860768,5958.332411,5958.332411,0
08-06-2020 08:00,691600.9696,962159.0506,24.44713772,36.03040646,0.384427114,11526.68283,11526.68283,0
08-06-2020 09:00,1328399,1848075.952,26.88603561,48.34555033,0.764372541,22139.98333,22139.98333,1
08-06-2020 10:00,1473934.095,2050545.172,28.25803055,51.89460522,0.857715967,24565.56824,24565.56824,1
08-06-2020 11:00,1382437.848,1923255.093,28.83762057,49.57343674,0.793209961,23040.6308,23040.6308,1
08-06-2020 12:00,1232760.275,1715022.835,29.23251501,47.61688739,0.715644078,20546.00458,20546.00458,1
